,strat_name,gs,s_k,s_f_equ_long,s_gain,s_loss,low_equ_bal,pa_dist_mean_long,l_we,adg_exposure,n_days,ratio_loss,ratio_dist,krishn_ratio
235,ed6a2,33.0,11000.0,11859.841703888147,15874.326860711146,-43.56008859256414,0.5096091111722443,0.08467637234560793,0.909090909090909,0.11225117764637377,788.1454545454545,0.0036729064080411244,0.7471083220064705,6043.883389361954
187,fd5f1,-1.0,11000.0,21461.636534345507,21469.890593327695,-9989.99870319967,0.750298614053741,0.03491956585634093,0.5,0.11222642326566223,788.1454545454545,0.46548168343138535,0.9996155518843327,16102.636147044566
62,c3706,28.0,11000.0,11869.948444104642,16199.187501104645,0.0,0.5122573549936025,0.11872797195484233,0.909090909090909,0.11218876674068962,788.1454545454545,0.0,0.7327496174295911,6080.468393887471
294,852c0,26.0,9000.0,17444.72969041115,18106.572233360916,-3084.049333314786,0.7165077053576798,0.11066817852868464,0.5,0.111660295267544,785.1333333333333,0.17678974613232307,0.9634473861523973,12499.283241061481
688,58a25,13.0,9000.0,17031.41968922108,17314.496036443637,-3758.411974018081,0.739410536603311,0.07807331601567022,0.5,0.11165588790817431,785.1333333333333,0.22067520163317458,0.9836509046161818,12593.211171523155
6,c72e9,12.0,9000.0,17976.88502938835,18014.66696938835,-16185.909309674484,0.7772652896439738,0.01265881040005521,0.5,0.11153174379276701,785.1333333333333,0.9003734119239231,0.9979027122697189,13972.808749263953
179,8491c,42.0,9000.0,9009.564569171122,18266.513074731924,-138.4539609197954,0.4103098649859805,0.22708559255140784,0.9090909090909091,0.11135629225729497,785.1333333333333,0.015367441995316445,0.49322848495009464,3696.7132219590762
598,966e2,26.0,11000.0,12080.576185627706,13848.543022794522,-9143.39436466873,0.49746647004902483,0.08143378381638028,0.909090909090909,0.11118797676058544,788.1454545454545,0.756867406336682,0.872335534918239,6009.6815912225275
395,08789,-1.0,11000.0,21052.848349342992,21105.77357459821,-11260.242206101695,0.7219736219918782,0.06047193860655664,0.5,0.11107475341859384,788.1454545454545,0.534855997594886,0.9974923816429588,15199.601176020895
724,5d00b,25.0,9000.0,16992.214048223555,17033.581268223556,-11867.684620022828,0.7430597237813923,0.04392539211110605,0.5,0.11039754164281658,785.1333333333333,0.6984189692021642,0.9975714314360203,12626.22987710729
563,23c59,44.0,11000.0,21519.54782770866,26233.212923859508,-1052.7621753308026,0.7114873935104578,0.15774179512718273,0.5,0.10987851069854221,788.1454545454545,0.048921203352389295,0.82031689713982,15310.886993460066
200,3b39a,14.0,9000.0,17530.19048735624,22390.97680735624,0.0,0.6637466896620874,0.34541396696961724,0.5,0.10985639893576543,785.1333333333333,0.0,0.7829131635559974,11635.60590512852
17,bb1c5,26.0,11000.0,10215.513609368927,18773.082903869585,-1345.4488159125312,0.4627247888413264,0.1403007869461527,0.909090909090909,0.10936012941767694,788.1454545454545,0.13170642880633857,0.5441574866354669,4726.971377800933
517,ec31c,14.0,9000.0,17425.51447052078,21868.99499052078,0.0,0.6592782880644008,0.34086602415819817,0.5,0.109289425981766,785.1333333333333,0.0,0.7968136843084902,11488.263348766382
413,88bd5,30.0,11000.0,12138.124249176006,14808.66062267281,-1578.6487713896968,0.5371206700893602,0.07999621447008948,0.909090909090909,0.10890098200190688,788.1454545454545,0.13005706145221432,0.8196638817282315,6519.637430345328
269,528a1,32.0,11000.0,20824.149802069143,26592.0415252589,-4393.223620385263,0.6951253174192816,0.1971198024641498,0.5,0.10866280014969659,788.1454545454545,0.2109677303583717,0.7830970699368446,14475.393741149985
310,2efc1,14.0,9000.0,9039.901811700709,11353.185630700707,0.0,0.526751645489746,0.159789855450752,0.9090909090909091,0.1086507468767554,785.1333333333333,0.0,0.7962436364341182,4761.783154379084
214,0bab8,38.0,9000.0,17287.17719774879,21179.895946429788,-116.12283585013006,0.7186978886094506,0.18823550565170835,0.5,0.10793291807170476,785.1333333333333,0.006717281515761409,0.8162068992913454,12424.257752039495
575,40823,27.0,11000.0,22197.93012045283,22242.884260452833,-13637.6196407738,0.799850302673309,0.013192821577201603,0.5,0.10786377936516627,788.1454545454545,0.6143644730284248,0.997978942862193,17755.02112556516
58,6c573,21.0,9000.0,17680.73959612414,17726.06579612414,-12915.760156772314,0.777081191283665,0.01442644620872743,0.5,0.10777297814669148,785.1333333333333,0.7304988621405649,0.9974429633444148,13739.370188132412
676,a9529,37.0,9000.0,9451.363201585631,16899.005689585636,0.0,0.44643970697789687,0.15593738800759432,0.9090909090909091,0.10756115232835399,785.1333333333333,0.0,0.5592851659556651,4219.463818257566
54,87cbb,-1.0,11000.0,20816.33081596575,20824.574022832094,-10499.652260182682,0.7585609159901303,0.03198243876153172,0.5,0.1074619973569423,788.1454545454545,0.5043949557205172,0.9996041596405618,15790.454971312556
338,967e0,38.0,11000.0,21448.65174783358,21457.847787833583,-6224.161760152057,0.7906668765780608,0.025123778093424767,0.5,0.10743895397420662,788.1454545454545,0.2901889514235191,0.9995714369823605,16958.738484270143
464,c243f,36.0,8000.0,14979.000137231453,17155.729101756755,-983.0964171017605,0.7192005604293726,0.18155509902631908,0.5,0.1073939688727382,739.6875,0.06563164484244839,0.8731194138346237,10772.90529336851
106,fa69d,41.0,11000.0,20894.78445037206,20925.72615037206,-6838.4241137506215,0.7473735552892227,0.029132469273652508,0.5,0.10719793746508065,788.1454545454545,0.3272789977801783,0.9985213559721822,15616.209341676533
84,6fe41,37.0,11000.0,12296.5540596055,17389.683397269877,-136.18380337813176,0.48116618070834183,0.1387881456336556,0.909090909090909,0.10710375886179933,788.1454545454545,0.011074956668185528,0.707117765096058,5916.685952734034
213,1127d,39.0,9000.0,17083.79970723538,18866.49036130762,-51.041581906926936,0.7498339106577698,0.06901063063043217,0.5,0.10685026360825764,785.1333333333333,0.002987718351984053,0.9055102130850857,12810.012343370368
40,41d84,37.0,9000.0,10179.608923669413,17062.636778669417,0.0,0.44216188990404026,0.15247351964755945,0.9090909090909091,0.10669774322050185,785.1333333333333,0.0,0.5966023338429901,4501.035120173701
549,601bd,41.0,9000.0,10737.61293648309,11189.21322253251,-6601.589893959748,0.5791711555076446,0.04455372542095655,0.9090909090909091,0.10657512946463465,785.1333333333333,0.6148098216065869,0.9596396746520122,6218.915691816745
430,91a4e,20.0,9000.0,17444.88604192633,17495.43068192633,-14792.485017047366,0.762346019765161,0.01476364060117726,0.5,0.10650116369470167,785.1333333333333,0.8479553825399437,0.9971109805229194,13299.039439319351
614,886b7,35.0,9000.0,17044.14508179605,18249.938632910053,-1926.56526947343,0.7468999821280511,0.1206144585689647,0.5,0.10623494857433029,785.1333333333333,0.11303384594696347,0.933928898317521,12730.27165698138
79,376a3,28.0,9000.0,17081.066899740563,19794.787142799625,-110.67784463982764,0.7213773801224028,0.16773835398285597,0.5,0.10592708729327578,785.1333333333333,0.006479562739813909,0.8629073289102691,12321.895289830341
559,964f2,27.0,9000.0,17477.377975912226,19651.821790836864,-3482.1588242550984,0.7421226203806196,0.13942222218631825,0.5,0.10577005692162311,785.1333333333333,0.1992380567070358,0.8893515401234442,12970.357540866511
566,7ae69,45.0,11000.0,19919.637875255798,20258.026155255797,-53620.53856278054,0.7069286756184727,0.06651446202342622,0.5,0.10563566985817806,788.1454545454545,2.691843039445413,0.9832960883056118,14081.763221954148
166,b025f,27.0,9000.0,16710.330059907577,16720.737819907576,-8913.237889790162,0.7243680567545192,0.031185573305699415,0.5,0.10559163690970366,785.1333333333333,0.5333968783282943,0.9993775537830868,12104.42931322188
150,ce224,26.0,9000.0,7522.499745848389,14749.091161848388,0.0,0.3860484851719391,0.22977597474110129,0.9090909090909091,0.10553051095362795,785.1333333333333,0.0,0.5100314089390747,2904.0496315910673
86,00343,35.0,9000.0,16503.251344004384,22026.031484399628,-125.58620122634443,0.6804202016083118,0.14037808798873344,0.5,0.10543013935358152,785.1333333333333,0.007609785405829729,0.7492612255500106,11229.145606680106
615,b8e2f,14.0,11000.0,21002.62775746185,21020.729457461846,-5005.506054813657,0.7424105837024179,0.017998804357905032,0.5,0.10541704919435708,788.1454545454545,0.2383276089362338,0.9991388643273952,15592.573132701857
265,f3df0,29.0,11000.0,12451.851822397464,19920.01965636568,-471.885873589256,0.4379733320136166,0.17335203386077988,0.909090909090909,0.10539446589964915,788.1454545454545,0.03789684300133277,0.6250923461522955,5453.5790323952415
515,20c08,47.0,11000.0,20382.854815768882,24756.230612757376,-2806.3431586597917,0.7052194769292464,0.1386628023906703,0.5,0.10521897186362995,788.1454545454545,0.13768155560273665,0.823342419716562,14374.386211501302
141,e603d,30.0,11000.0,20729.74978639879,22515.292735440205,-4167.870499566303,0.7408583233435491,0.09374598002021256,0.5,0.105141257531921,788.1454545454545,0.2010574436504259,0.9206964364167078,15357.8076700827
87,97267,31.0,9000.0,17263.385496567877,17271.10545656788,-1835.423140285168,0.800743834411612,0.01971698336332569,0.5,0.10495204219490516,785.1333333333333,0.10631884114793518,0.9995530129776918,13823.549497447571
174,2245a,12.0,9000.0,8691.316388264606,18036.461010264607,0.0,0.3547692604495105,0.6407781607623931,0.9090909090909091,0.1047826350360237,785.1333333333333,0.0,0.48187481919642383,3083.411887397345
713,ca3cf,15.0,11000.0,15997.752187238295,16786.965408346296,-8241.843385210108,0.6582096438773312,0.06757256271048837,0.6666666666666667,0.10473112050990384,788.1454545454545,0.515187589403015,0.9529865462928986,10529.874769999913
90,1483e,27.0,9000.0,17172.440806347844,20954.44613879977,-69.39469683034929,0.7252626093073475,0.2157399654145974,0.5,0.10471283999597737,785.1333333333333,0.004041050285914938,0.8195129898733486,12454.52922738781
459,17413,40.0,11000.0,20354.934523238153,25829.776170585872,-1629.6824606438895,0.673527927344325,0.22595814993953375,0.5,0.10468797571792719,788.1454545454545,0.08006326224156443,0.7880414599340472,13709.61686066604
227,52baf,17.0,11000.0,14968.99949093471,16699.07486785644,-7455.334262057808,0.6320151423020582,0.10746262782308896,0.6666666666666667,0.10466103824586953,788.1454545454545,0.49805160769581097,0.8963969327275786,9460.634343382539
411,ef71d,31.0,9000.0,17403.72433176535,18460.054952172057,-5852.441410768617,0.7391917826284066,0.08272943569554306,0.5,0.10465390973830742,785.1333333333333,0.3362752304739002,0.9427774931795413,12864.690013171
576,e9b2c,40.0,11000.0,15777.273572431382,15841.531652431382,-8661.745472860379,0.6825159826474482,0.03416927949371371,0.6666666666666667,0.10457109424562594,788.1454545454545,0.5490014122589335,0.9959436952556202,10768.24137578562
321,2b2f1,37.0,11000.0,12593.449446246837,14171.504045246837,0.0,0.6166931608715556,0.05191235526532496,0.909090909090909,0.10447926456944129,788.1454545454545,0.0,0.8886459338429019,7766.294145282103
71,7eb33,28.0,11000.0,20432.183728923275,20990.81262105151,-7488.727550293491,0.718444880087237,0.08108795365571421,0.5,0.10439807196563021,788.1454545454545,0.3665162593312354,0.9733869811420264,14679.397789046676
27,bb40c,35.0,9000.0,16870.241156071093,17907.227555735342,-1495.7443054733858,0.7355997808418075,0.07055120602360306,0.5,0.10424518718868629,785.1333333333333,0.08866170267726803,0.9420911809806023,12409.745697154338
219,3c00e,40.0,11000.0,20614.334130095674,25426.040195515823,-973.9132306037841,0.7026305694672867,0.14773280996238924,0.5,0.10423987271649797,788.1454545454545,0.04724446710029455,0.8107567663537026,14484.261329018049
544,279fc,38.0,11000.0,21045.38582114057,21052.788981140577,-6914.247782238569,0.7683307142013259,0.02719760367576252,0.5,0.10418121014463542,788.1454545454545,0.3285398443630836,0.9996483525291286,16169.816318599393
155,b9a53,26.0,11000.0,11102.34633673977,18915.16123076171,-113.94175460122591,0.4408817701531653,0.17290924179689984,0.909090909090909,0.10411237424157906,788.1454545454545,0.010262853557735901,0.5869548877375698,4894.822105795341
107,b701e,31.0,9000.0,9210.16762042891,11841.49931242891,0.0,0.5233211001378607,0.08008002444271227,0.9090909090909091,0.10408690783490794,785.1333333333333,0.0,0.7777872866793026,4819.87505157696
201,14c7e,35.0,11000.0,21131.995955575567,23333.13224597562,-275.7149397713837,0.759606922902385,0.08399775676319449,0.5,0.10394383243772808,788.1454545454545,0.013047273922965036,0.9056647745705169,16052.0104226004
701,1ea3c,41.0,11000.0,20578.384589312896,23268.587256501723,-2321.8869845172167,0.7368844865368535,0.12018768632020795,0.5,0.10383530709947399,788.1454545454545,0.11283135342523713,0.8843847872011599,15163.892361853732
472,0dc40,37.0,9000.0,17126.227255690676,21174.282596011275,-120.81481578959664,0.6836926816954082,0.20973519449975844,0.5,0.1037458219608001,785.1333333333333,0.007054374205472048,0.8088220782940171,11709.07623976815
176,fea76,44.0,9000.0,7924.924025527454,8125.409383689075,-6542.635192876974,0.5108925138028801,0.07637144857195934,0.9090909090909091,0.10370340405697111,785.1333333333333,0.8255770240575296,0.9753261222057223,4048.7843570985615
535,7d276,40.0,9000.0,17032.764426999387,17795.664460866567,-2767.239965158406,0.7390242620296167,0.0873777539315796,0.5,0.10355239701969887,785.1333333333333,0.16246569821466747,0.9571300057075796,12587.62616098753
215,6f1ed,27.0,11000.0,20241.815971131862,27407.52912491443,-138.09695568211947,0.6683194678820656,0.23865844877474277,0.5,0.10309629406915014,788.1454545454545,0.006822360003621627,0.7385494649618496,13527.999678793543
646,08738,43.0,8000.0,13605.269035220015,18280.952101053026,-3797.3056313991074,0.6661095319384057,0.37188545538596723,0.5,0.10302474036142086,739.6875,0.27910551577987963,0.7442319721649684,9062.59938894649
198,75844,15.0,11000.0,16004.217494990573,16096.05746999057,-26930.138529974072,0.6552710679103799,0.014219187906334167,0.6666666666666667,0.10296921726475926,788.1454545454545,1.6826901120534874,0.994294256517708,10487.100689012459
267,b6ce2,26.0,11000.0,20961.7655590279,21006.5010990279,-8484.034271255012,0.7849884954198643,0.020946036733807065,0.5,0.10282081695056923,788.1454545454545,0.4047385344218332,0.9978703954652366,16454.74480752524
731,85cac,42.0,11000.0,20527.547071208213,27188.637639671288,-113.41359683106502,0.69961907566396,0.18441107394428927,0.5,0.102810720394522,788.1454545454545,0.005524946377550297,0.7550046215355861,14361.463507607119
47,7901a,23.0,11000.0,21273.07334965869,21290.59486965869,-9418.583472848773,0.7718917091705344,0.017499636149124323,0.5,0.10280782275958558,788.1454545454545,0.44274672107967356,0.999177030040388,16420.508947178194
356,4bf47,40.0,9000.0,16674.076203419078,17533.424107290048,-4959.388361021894,0.7373915490133436,0.06973525812913817,0.5,0.10261776653493468,785.1333333333333,0.29743107207372327,0.9509880158825526,12295.322880005724
250,9ecd3,-1.0,11000.0,20782.799762570292,20782.799762570292,-2226.2760695390134,0.7991588499657123,0.02882596345550552,0.5,0.10155480189544243,788.1454545454545,0.10712108546359207,1.0,16608.758357323353
299,aab7a,36.0,11000.0,20673.636843042066,20680.58926195511,-6895.304439780102,0.777947931125963,0.02710854016892623,0.5,0.10103950184911531,788.1454545454545,0.33353127425670104,0.9996638191095535,16083.013010894061
146,1e517,36.0,9000.0,17243.53009808807,22719.72417732619,-271.6790764244378,0.6866578459026834,0.21286370753002412,0.5,0.1007522896052711,785.1333333333333,0.015755421011766094,0.7589674048638652,11840.405232911242
376,561e3,37.0,9000.0,16367.849473812785,17745.027849950795,-2337.8079745539626,0.7299433428223148,0.09873835900510919,0.5,0.10035430821659348,785.1333333333333,0.14282926894545697,0.9223907458594477,11947.60275972737
211,304f7,19.0,9000.0,7179.484004831977,7224.805489831976,-12320.016176333842,0.48818782103888836,0.025105746983769744,0.9090909090909091,0.10026639720110508,785.1333333333333,1.7160030119214913,0.9937269612221694,3504.9366525024743
7,9ffed,16.0,11000.0,14793.186154397878,14814.791014397873,-11835.426522235592,0.6468312861251926,0.021206376095108205,0.6666666666666667,0.10013443216965155,788.1454545454545,0.80005932452334,0.9985416696071515,9568.695626138571
195,ea3c0,40.0,8000.0,14313.167549626778,17116.509447709694,-609.9987144334762,0.7307751741653568,0.18984019261440258,0.5,0.09999148610350153,739.6875,0.04261800976747332,0.8362200011254034,10459.70750893644
221,2c15a,26.0,9000.0,16660.64064239783,16684.79908239783,-5392.094466709215,0.7778389513196137,0.025098262778025612,0.5,0.09993552975463048,785.1333333333333,0.32364268472290725,0.9985520688693527,12959.295245595662
274,ff773,32.0,9000.0,16790.873283657547,16806.79050365755,-2876.501546341378,0.818931455910265,0.021554944461984617,0.5,0.09908096321528154,785.1333333333333,0.1713133973288369,0.9990529292313997,13750.574304190446
105,eb16a,25.0,11000.0,8711.42791948474,15509.208147991749,-2481.35956670048,0.43215148464463593,0.16175192304709654,0.909090909090909,0.09889432663383242,788.1454545454545,0.2848395911249469,0.5616939199189717,3764.6565087800627
369,69b76,23.0,11000.0,20224.518480485727,20255.292720485726,-8075.878341398821,0.7752735399120112,0.018574539167951095,0.5,0.0986299290232377,788.1454545454545,0.39931127898995916,0.9984806815470568,15679.53403538206
377,c74fb,25.0,9000.0,16694.200063036555,16724.524523036558,-14371.908167031543,0.7793138152941413,0.019551525075387526,0.5,0.09841924836490863,785.1333333333333,0.8608922926982939,0.9981868267789477,13010.020744408712
456,65cef,47.0,11000.0,19817.22995169653,19854.005731696525,-12845.207709050179,0.7295725756194998,0.02453458675970194,0.5,0.09823013275831077,788.1454545454545,0.6481838148096231,0.9981476896654017,14458.107497503133
144,b4645,40.0,11000.0,19967.069814651593,20797.878467065384,-7512.1853295008195,0.7498112866598242,0.067644972565675,0.5,0.09784246202224517,788.1454545454545,0.3762287305665887,0.9600532018816523,14971.534308550448
564,cbba8,28.0,9000.0,8161.997765079424,12646.124082079426,0.0,0.4716216893542103,0.15749443827513976,0.9090909090909091,0.09769844583848802,785.1333333333333,0.0,0.6454149676299342,3849.375174472047
364,8e616,40.0,11000.0,20027.36848537777,24284.869466040167,-873.7904923717249,0.738390073236245,0.09694024007602597,0.5,0.0971120762107456,788.1454545454545,0.04362982051334853,0.8246850374626858,14788.010082647355
673,f7fe4,27.0,9000.0,7708.80718241186,10813.214138134443,-2505.461247761654,0.47061263161529276,0.13253369757509575,0.9090909090909091,0.09705143542900177,785.1333333333333,0.32501283122997615,0.7129061797847487,3627.8620347297156
522,ec41e,42.0,11000.0,20118.051667459946,20319.476940035915,0.0,0.7965198317691045,0.04100443073966054,0.5,0.09699514563320562,788.1454545454545,0.0,0.9900870837782692,16024.427129687347
301,14398,31.0,9000.0,8395.172363994549,8429.125799994548,-8308.349063771571,0.5663937379201163,0.019275186161276592,0.9090909090909091,0.09684837628703144,785.1333333333333,0.9896579490618505,0.9959718911776092,4754.973055726531
33,1ff66,29.0,11000.0,10614.022156008221,11559.664564316896,-1273.564163924,0.5571406748172205,0.059097957200383175,0.909090909090909,0.09677146496046406,788.1454545454545,0.11998883601378961,0.9181946497627843,5913.50346652335
104,14f16,36.0,9000.0,16640.368972723532,18305.484168248975,-1514.564406392114,0.7437081784053626,0.09964640009554664,0.5,0.09648145603662661,785.1333333333333,0.09101747736932693,0.9090373584101316,12375.578496697333
609,590a6,14.0,11000.0,19948.885742231232,19975.06272223123,-4804.950948942269,0.7751968509694673,0.019348454566305743,0.5,0.09639171145056612,788.1454545454545,0.2408631244385907,0.9986895170060787,15464.313407727355
217,00817,36.0,9000.0,16031.199784238594,19840.96882052956,-284.78834505514396,0.7104591000311504,0.18043806744598323,0.5,0.09624547431609703,785.1333333333333,0.017764630775491896,0.8079847274217287,11389.511771129724
510,f6a08,30.0,11000.0,20655.36903084079,20683.166030840788,-10708.94509941649,0.8190796108733935,0.013557075456606638,0.5,0.0962296090142691,788.1454545454545,0.5184581831206613,0.9986560568165168,16918.39162822742
277,915ee,25.0,9000.0,16089.826633341194,21079.405876706427,-500.20627626769647,0.6844096595115184,0.1783850785115607,0.5,0.0961708475181273,785.1333333333333,0.03108835711325649,0.7632960211236829,11012.032767724408
734,b8e7a,49.0,8000.0,14382.771290318911,15621.060271803564,-448.8418608669718,0.771863988522653,0.07644077266228737,0.5,0.09555991821109097,739.6875,0.031206910810650842,0.9207295177191143,11101.543214154659
239,08ab9,14.0,6000.0,10306.552748595428,12900.249711304446,-1020.9879952535869,0.6664311224374039,0.3389256537856078,0.5,0.0954672303256105,763.1833333333334,0.09906202589345177,0.7989421119161616,6868.607516706761
672,eb63a,35.0,9000.0,16143.277737098982,16186.255557098979,-8823.30645135175,0.7432314263587549,0.046085206775514156,0.5,0.09528511220037224,785.1333333333333,0.5465622654236348,0.9973447954130968,11998.19133864961
218,538c8,27.0,11000.0,20214.38348854542,23786.94410879875,-1561.919027032094,0.7280814754922368,0.14065355055574788,0.5,0.09473890922703589,788.1454545454545,0.07726770534046527,0.8498100216693305,14717.718156506058
252,641e5,26.0,11000.0,9250.146504046716,15973.866603813152,-1534.4176151322931,0.4723138026985331,0.13484282734082587,0.909090909090909,0.094656084468006,788.1454545454545,0.16588035816092453,0.5790799894271431,4368.971870844846
126,b14b2,40.0,11000.0,19641.836044822565,20737.763659559223,-3134.0860681142544,0.7625476229202114,0.10112191831865952,0.5,0.09452492305817072,788.1454545454545,0.1595617670854337,0.9471530473233317,14977.835385767974
359,32f3a,30.0,9000.0,16149.436037979827,16169.847857979825,-2304.642256627845,0.76496156781168,0.034858017369651835,0.5,0.09447889702145303,785.1333333333333,0.14270729028604137,0.9987376615921637,12353.697910887495
98,bbb2f,-1.0,8000.0,10484.567766205717,10490.833986205715,-2409.8739658792097,0.7518442010362435,0.035694456863863924,0.6666666666666666,0.09445495972351825,739.6875,0.22984962466901238,0.9994026957238826,7882.761475393289
613,b64ab,37.0,11000.0,10139.187712385141,13767.480413385143,0.0,0.5093691958096418,0.10615377500327168,0.909090909090909,0.09438011946408635,788.1454545454545,0.0,0.7364592073454144,5164.589891220621
626,530b7,31.0,11000.0,9468.35943623858,9512.449097238581,-12588.99943244591,0.5688508323992436,0.026263451506185385,0.909090909090909,0.09428469896950603,788.1454545454545,1.3295861355097691,0.9953650568271845,5386.084146759549
573,f8889,44.0,9000.0,15817.97455548599,17277.40751475183,-1271.3551726245205,0.743237088981008,0.14420871505111088,0.5,0.09352893238780761,785.1333333333333,0.08037408128106953,0.915529401154673,11756.505362195061
708,2bb84,41.0,9000.0,15973.190399013292,17680.466806518507,-1166.4512588896025,0.7597424120366687,0.09707702946268544,0.5,0.09342298448153513,785.1333333333333,0.07302556532235772,0.9034371418928957,12135.510201667317
741,03714,41.0,11000.0,19891.48732246892,20850.669607374923,-1298.0145921262297,0.7514131942969137,0.0719251626472214,0.5,0.09331347015014257,788.1454545454545,0.0652547781412014,0.9539975308722586,14946.726028292935
622,a75aa,41.0,11000.0,19891.48732246892,20850.669607374923,-1298.0145921262297,0.7514131942969137,0.0719251626472214,0.5,0.09331347015014257,788.1454545454545,0.0652547781412014,0.9539975308722586,14946.726028292935
719,adeae,41.0,11000.0,19891.48732246892,20850.669607374923,-1298.0145921262297,0.7514131942969137,0.0719251626472214,0.5,0.09331347015014257,788.1454545454545,0.0652547781412014,0.9539975308722586,14946.726028292935
173,1bf96,41.0,11000.0,19891.48732246892,20850.669607374923,-1298.0145921262297,0.7514131942969137,0.0719251626472214,0.5,0.09331347015014257,788.1454545454545,0.0652547781412014,0.9539975308722586,14946.726028292935
542,1fa2c,41.0,11000.0,19891.48732246892,20850.669607374923,-1298.0145921262297,0.7514131942969137,0.0719251626472214,0.5,0.09331347015014257,788.1454545454545,0.0652547781412014,0.9539975308722586,14946.726028292935
327,e9016,41.0,11000.0,19891.48732246892,20850.669607374923,-1298.0145921262297,0.7514131942969137,0.0719251626472214,0.5,0.09331347015014257,788.1454545454545,0.0652547781412014,0.9539975308722586,14946.726028292935
528,c54a0,41.0,11000.0,19891.48732246892,20850.669607374923,-1298.0145921262297,0.7514131942969137,0.0719251626472214,0.5,0.09331347015014257,788.1454545454545,0.0652547781412014,0.9539975308722586,14946.726028292935
77,6f4ea,41.0,11000.0,19891.48732246892,20850.669607374923,-1298.0145921262297,0.7514131942969137,0.0719251626472214,0.5,0.09331347015014257,788.1454545454545,0.0652547781412014,0.9539975308722586,14946.726028292935
435,4df36,41.0,11000.0,19891.48732246892,20850.669607374923,-1298.0145921262297,0.7514131942969137,0.0719251626472214,0.5,0.09331347015014257,788.1454545454545,0.0652547781412014,0.9539975308722586,14946.726028292935
366,03801,41.0,11000.0,19891.48732246892,20850.669607374923,-1298.0145921262297,0.7514131942969137,0.0719251626472214,0.5,0.09331347015014257,788.1454545454545,0.0652547781412014,0.9539975308722586,14946.726028292935
442,cf1bd,41.0,11000.0,19891.48732246892,20850.669607374923,-1298.0145921262297,0.7514131942969137,0.0719251626472214,0.5,0.09331347015014257,788.1454545454545,0.0652547781412014,0.9539975308722586,14946.726028292935
154,3fbb3,41.0,11000.0,19891.48732246892,20850.669607374923,-1298.0145921262297,0.7514131942969137,0.0719251626472214,0.5,0.09331347015014257,788.1454545454545,0.0652547781412014,0.9539975308722586,14946.726028292935
43,aa8f9,49.0,11000.0,19515.21012565289,21936.194790016692,-432.9034753312567,0.7572909377156866,0.07518068112469553,0.5,0.09328749752325245,788.1454545454545,0.022182875436334747,0.889635158351821,14778.69177577434
113,e327f,40.0,9000.0,15631.38753200111,16423.10677398691,-3691.5376039140074,0.7285991522492992,0.07891696650723219,0.5,0.09327184123067976,785.1333333333333,0.23616186319714522,0.9517923586029514,11389.015704296273
725,88c14,14.0,9000.0,15950.09829165355,15961.020431653551,-5674.063775392065,0.7489892451219204,0.03709304985842187,0.5,0.0928963732817442,785.1333333333333,0.3557384833397057,0.9993156991404923,11946.452079086026
580,5a49c,28.0,11000.0,9121.600200163557,16277.392788750874,-1574.7255841602484,0.4719467234639793,0.13038995486721153,0.909090909090909,0.09219591739668642,788.1454545454545,0.17263698798507005,0.5603845971246325,4304.909327215569
667,7962d,36.0,9000.0,15384.15665501618,16923.99850153263,-2777.456220666491,0.7108274977140144,0.14195580853351342,0.5,0.0919914702087878,785.1333333333333,0.18054003758216214,0.9090143002330683,10935.481579525554
192,f0303,33.0,11000.0,14431.704679053604,14512.788109053607,-24383.007497965642,0.703326063861279,0.019122571106958506,0.6666666666666667,0.09125712159562278,788.1454545454545,1.689544516065071,0.9944129667303956,10150.194046727174
545,c20be,44.0,8000.0,13657.911888987122,14732.385483882808,-3510.9842251300242,0.7481748404233646,0.10107001409188807,0.5,0.09119322701854714,739.6875,0.2570659595454749,0.9270672359156528,10218.506048059315
512,14f96,36.0,6000.0,10149.753135985997,14827.711619936745,-135.27091390799197,0.6521203954932374,0.2706383125446053,0.5,0.09098807427709543,763.1833333333334,0.013327507782271897,0.684512445085528,6618.861029197915
402,87277,47.0,11000.0,19128.500393366823,20372.52874294967,-3747.266662331021,0.7583272865469701,0.059847440744156905,0.5,0.09098326577612585,788.1454545454545,0.1958996568089811,0.9389359875114488,14505.663799014514
502,34703,36.0,11000.0,19416.268324852168,22890.264136077538,-889.4323433885338,0.7196666547380792,0.13857516469005357,0.5,0.0909037135542711,788.1454545454545,0.04580861412231775,0.8482326027094648,13973.24087284329
253,e6e46,36.0,11000.0,18994.253976817592,24077.091379841288,-1465.9845551991602,0.6976493122067386,0.2009144124071171,0.5,0.09064547156603439,788.1454545454545,0.07718042293150278,0.7888932129368692,13251.328222806904
612,89a38,41.0,9000.0,15917.662884731086,15932.341984731087,-1735.6765569363615,0.7987533051352598,0.029349678167728592,0.5,0.09058283044247399,785.1333333333333,0.10904091696786078,0.9990786602488153,12714.285839207809
548,4eaa4,37.0,6000.0,10205.489963203045,13621.435051701828,-1010.0571951147567,0.684801469367982,0.17614999892236863,0.5,0.09018632987726928,763.1833333333334,0.09897194537024905,0.7492228186286434,6988.734522421638
406,ea04c,40.0,11000.0,19127.013604717074,21673.094137207103,-1721.1782520518852,0.7402669284020433,0.0905974689283633,0.5,0.08946618727545469,788.1454545454545,0.08998677407890852,0.8825234405216251,14159.095610668004
