,strat,gs,s_f_equ_long,s_loss,low_equ_bal,pa_dist_mean_long,l_we,adg_exposure,n_days,avg_max_stuck,avg_hrs_stuck_avg,most_loss
817,14f96,36.0,20188.294952003245,-155.87906339369403,0.6967271529746409,0.2749882503786369,0.5,0.08897456254155128,870.1454545454545,3398.7121212121215,3.730391807893725,405.0144290055545
714,65cef,47.0,19845.786452600438,-13613.015822061541,0.7295725756194998,0.025131758084110986,0.5,0.08896268964894845,870.1454545454545,249.5772727272727,1.0167326303199362,74.99429827600018
41,1ff66,29.0,10925.754753821107,-1273.564163924,0.5571406748172205,0.06821115308708005,0.909090909090909,0.08892212816982313,870.1454545454545,790.4030303030304,1.7528694047257554,267.50803395899936
1085,d03f0,-1.0,20473.824695587016,0.0,0.6676863118954904,0.5457989745183659,0.5,0.0888314755229695,870.1454545454545,4402.984848484849,2.821919760204685,383.66224598399936
456,10d7c,-1.0,11397.95902748485,0.0,0.5485443212892378,0.11197916665707025,1.0,0.08871778925830523,870.1454545454545,1717.5636363636365,2.077931188847647,375.99485776500006
906,092b1,23.0,7261.321679336579,0.0,0.41295676813102083,0.19953599873198477,0.909090909090909,0.08870677213109897,870.1454545454545,3907.9924242424245,2.094312601938959,851.067454968997
528,59ac4,-1.0,9694.664545499723,0.0,0.6301290226381446,0.04246053047799148,1.0,0.08842473415527824,870.1454545454545,893.5651515151512,2.372311508847174,328.8594148890001
788,eb6c3,-1.0,10192.721827345207,0.0,0.4607892044540678,0.20177773711402278,1.0,0.08833591212449096,870.1454545454545,2371.5575757575757,1.4194418492848866,669.1076009999981
693,e36bb,13.0,20009.530011005194,-1552.2722146436083,0.742717801185178,0.13701258773898742,0.5,0.08817454907928496,870.1454545454545,1121.0424242424242,0.9824786879143982,70.86089258617557
582,9c82e,-1.0,11161.006850830192,-11375.460456402754,0.5554210477613192,0.012087020108453793,1.0,0.08810048983527391,870.1454545454545,121.49545454545455,1.5843846624194597,-77.8701707999984
844,13e57,40.0,19657.45790565123,-2904.180950996752,0.7059040390551686,0.20553622967598678,0.5,0.08803152582443358,870.1454545454545,2164.828787878788,3.655441600093311,324.89439132727136
567,03801,41.0,20325.26820168089,-1327.7944356640176,0.7514131942969137,0.08040982116516066,0.5,0.08793737692548159,870.1454545454545,826.7651515151516,2.678745538826802,304.2808280460005
218,b4645,40.0,19938.031694069647,-7557.083745989698,0.7498112866598242,0.08647244221058316,0.5,0.08766906880822208,870.1454545454545,1140.4954545454545,2.1603984593775647,157.97360871299975
201,d34c0,37.0,11739.079996440365,0.0,0.7028977460785449,0.025091441361959274,0.8845943379355389,0.08762930001566342,870.1454545454545,444.81666666666666,6.306594811356576,522.2127511079997
487,017ee,19.0,14333.148634292837,-4072.4802131282354,0.6669956099419214,0.03603917156263876,0.6666666666666667,0.08750522006050523,870.1454545454545,714.5075757575759,1.7337631990373872,219.50862429500097
1170,85cac,42.0,19852.232741108226,-113.41359683106502,0.6994092917186738,0.27288277236359754,0.5,0.08746889430606557,870.1454545454545,3621.6712121212117,2.9995929930908773,402.05231406666513
583,561e3,37.0,19762.39436380409,-2999.7137262823685,0.728918346227677,0.11246777299436084,0.5,0.08744018618966705,870.1454545454545,1095.4333333333334,1.8312971526190116,193.77289177772928
1038,dfc6d,46.0,19600.030277734357,-5098.67104806353,0.7240402895073805,0.11314218182850568,0.5,0.0874103258079475,870.1454545454545,1369.9939393939394,1.7147879313818095,0.20828731408705892
229,b9a53,26.0,10419.210960794815,-113.94175460122591,0.43843594750247966,0.2636199408536639,0.909090909090909,0.08738496447531081,870.1454545454545,3185.142424242424,2.0030760947397863,706.5561060999958
126,1483e,27.0,20008.60006415889,-79.60147063536965,0.7218034484574235,0.272199947182784,0.5,0.08734223481955782,870.1454545454545,3261.2954545454545,3.029209403595924,395.35913489999837
325,6f1ed,27.0,19493.12985781394,-138.09695568211947,0.6683194678820656,0.33731452292986,0.5,0.08689935899389037,870.1454545454545,4262.430303030303,2.7671555177405973,368.05623835101875
408,f3df0,29.0,11193.38278163665,-471.885873589256,0.43761413214245853,0.2550030641574191,0.909090909090909,0.0867853124198826,870.1454545454545,2776.571212121212,3.782294224276657,613.5794328999982
1069,eb63a,35.0,19828.249646542998,-11202.486668141468,0.7435438368172314,0.042460554133122545,0.5,0.08674340911593627,870.1454545454545,919.5484848484848,1.2062588447889275,-90.13492210000635
29,a97f5,35.0,19412.015420678617,-9231.934763403551,0.7573761130767422,0.03213510495177812,0.5,0.08644497047586876,870.1454545454545,479.17272727272723,2.0434645873261243,73.44183409999616
1024,530b7,31.0,9725.855806438909,-12852.094910234468,0.5688508323992436,0.027011349134746006,0.909090909090909,0.0863979161206184,870.1454545454545,405.51060606060605,2.239658690075311,-50.40409590000786
131,8a772,-1.0,10316.645354145174,0.0,0.47893555648697317,0.21827932824727536,1.0,0.08634955813389941,870.1454545454545,2233.7999999999997,1.8934539979085159,713.7867719340002
295,fbc5d,-1.0,10351.684384738124,0.0,0.5680973581351694,0.05773020876039336,1.0,0.0863130239911679,870.1454545454545,1236.0803030303032,2.416904751031074,420.8514723009983
584,c74fb,25.0,20172.698663724535,-17902.622891678948,0.7789806210625992,0.020449718939795417,0.5,0.08628380129843588,870.1454545454545,407.00454545454545,1.3290489737707256,-35.718292900000684
864,1c847,-1.0,8096.531874304739,0.0,0.4220347807481309,0.309675216147646,1.0,0.08611201581690515,870.1454545454545,3238.3833333333328,0.6139371683697111,542.9823478629884
876,4eaa4,37.0,19621.57145263695,-1559.72884329615,0.7040597567275284,0.180745782641656,0.5,0.08606090922362529,870.1454545454545,1716.2515151515152,8.264097815307572,272.46353998181684
465,14398,31.0,10052.899918289677,-10761.803438135863,0.5669608970458854,0.019794513630345043,0.909090909090909,0.08594067074666961,870.1454545454545,267.79848484848486,2.272643130135161,27.514558210000075
620,aadf5,-1.0,9330.547950026596,0.0,0.4664363817201078,0.22007036026788301,1.0,0.08584725149349877,870.1454545454545,2687.9590909090907,2.6463533023671824,540.5525560999986
564,8e616,40.0,19925.51124525574,-873.7904923717249,0.7381867868704883,0.14515542287876812,0.5,0.0855635195022359,870.1454545454545,1777.5348484848482,5.5116564286033185,304.34575970540334
1194,1d5a2,-1.0,19564.634044741088,0.0,0.7471384233653932,0.14426686298442626,0.5,0.08537771869640091,870.1454545454545,2423.1045454545456,6.33030077114455,359.8392068999999
811,f6a08,30.0,20514.524011936814,-11571.020697490447,0.8190796108733935,0.013687356357828086,0.5,0.08530032909686054,870.1454545454545,158.36515151515152,3.2098626213636976,-68.77077231099939
630,87277,47.0,19506.74376346086,-3916.805062640356,0.7583272865469701,0.06364157519452077,0.5,0.08516134426435275,870.1454545454545,754.4878787878788,3.921941328692509,-115.44442733886997
184,b14b2,40.0,19608.794120994597,-3191.751685992265,0.7625476229202114,0.1293856332598349,0.5,0.0851444421203169,870.1454545454545,1500.4939393939394,2.7174171519326324,157.52868811799877
333,8e7f8,-1.0,10156.935508864331,-6055.749398403509,0.5445136813363566,0.013324762097809629,1.0,0.08509853307736202,870.1454545454545,80.54848484848483,1.3671021105986008,-83.65775580000657
1004,b64ab,37.0,10271.465559263237,0.0,0.5093691958096418,0.15736370167952907,0.909090909090909,0.08505462499824064,870.1454545454545,2217.748484848485,2.3860568984911033,575.0932066289982
632,e048d,-1.0,9681.415480517253,-13686.79614555235,0.5852331685683372,0.015720266670242292,1.0,0.08496240529506614,870.1454545454545,102.61969696969696,1.8416932892602902,386.4515566999973
857,7d276,40.0,19854.214567709663,-4099.047446805214,0.7349304261584361,0.10881322297709897,0.5,0.0849392545434891,870.1454545454545,1043.8787878787878,1.945908587559943,148.70164286387768
977,b81ab,-1.0,7778.634495654904,0.0,0.44427932720052843,0.16863800418693398,1.0,0.0846313488829909,870.1454545454545,3076.449999999999,2.080099696557714,902.7589387999933
719,1a905,37.0,18288.427387417803,-1061.9730668169734,0.6392354278944047,0.5279832906773284,0.5,0.08444674982566946,870.1454545454545,3756.7833333333333,1.5198080623137322,440.83440628952604
911,63c91,-1.0,8714.268171585989,0.0,0.5210637103172392,0.09355831780276751,1.0,0.08442786716211036,870.1454545454545,1426.301515151515,4.440660684665135,707.128760318999
896,1542c,-1.0,19817.62310730575,0.0,0.7169501613815539,0.21050723646274386,0.5,0.08439156738258204,870.1454545454545,3060.6439393939395,3.0899691781702088,394.4008873070004
396,4fafa,38.0,18769.66360078043,-7388.391578973133,0.6771081796584515,0.1860605262123186,0.5,0.08408878144284583,870.1454545454545,1423.3681818181815,0.9267891180105898,24.7432139473417
282,f40ab,-1.0,9219.547921003877,0.0,0.5973921538355165,0.04354372272362121,1.0,0.08398022370863939,870.1454545454545,1287.8833333333334,1.8304047604352383,424.34388395200176
999,590a6,14.0,19493.02345786927,-5725.84121914977,0.7751968509694673,0.019830483591383948,0.5,0.08375652330831082,870.1454545454545,176.50909090909093,1.6845477023893538,-37.27635578100035
416,35069,40.0,19455.229807996067,-13050.103546429578,0.7850182075688317,0.12960937788644486,0.5,0.08373256228672604,870.1454545454545,1588.109090909091,2.148097740642583,156.00352203099897
915,f8889,44.0,19231.1647832939,-1744.9244998224021,0.7498910749149719,0.15995120863101991,0.5,0.08365301199616969,870.1454545454545,1680.3015151515153,2.398081352493774,293.09966797799797
1154,64416,-1.0,7001.055727859044,0.0,0.37345448099028355,0.2126011109047324,1.0,0.08362271555989848,870.1454545454545,3460.0,2.7702523852616987,617.1683192730005
1029,70f9a,-1.0,19347.310775037608,-3858.466585921521,0.75093921052649,0.03499078238406466,0.5,0.08353236932076989,870.1454545454545,217.73030303030302,1.8541065323956027,-9.749359700003772
9,b4024,45.0,19237.079347824976,-3229.00484273065,0.7520867723642741,0.0901646049347273,0.5,0.08348305392767268,870.1454545454545,963.5803030303028,2.5770333676350448,68.08675169752003
777,8a8f2,-1.0,8608.652572675966,0.0,0.4516522298731945,0.1511789301516856,1.0,0.08346780912269527,870.1454545454545,2196.810606060606,1.0231962913336392,565.9727231640342
900,cbba8,28.0,10135.218737468593,0.0,0.5080741556379429,0.20692545556052053,0.909090909090909,0.0833491378346575,870.1454545454545,2776.2984848484853,2.7365709779142744,801.778387399995
871,c20be,44.0,19604.772555411473,-4208.062125055263,0.748120904885226,0.09767552803899826,0.5,0.08332822753391057,870.1454545454545,1133.1000000000001,1.9728503093814567,80.73710851842421
1175,b8e7a,49.0,20131.86402317686,-580.0554594199226,0.7724816441830294,0.0816229078444319,0.5,0.08326326073431675,870.1454545454545,790.8166666666667,1.9867579127240278,303.5873500009999
287,ea3c0,40.0,19399.671933699403,-774.6133482523935,0.7348552774452948,0.20947842220416277,0.5,0.08316932382054022,870.1454545454545,2426.3378787878787,3.118034337018234,341.1451022999981
249,d9ff5,-1.0,7542.55514841733,-9590.800662297024,0.38850215834791063,0.12304770675662119,1.0,0.0831648485385469,870.1454545454545,754.5060606060607,3.4632651769119125,-144.07979599699814
50,41d84,37.0,10146.269148246673,0.0,0.44237408699286895,0.23047515646319414,0.909090909090909,0.08312249434444491,870.1454545454545,3083.918181818182,4.459918539866555,599.7996218999972
78,4d788,37.0,19446.987773401874,-519.918923544144,0.6965735387998567,0.2703580685683888,0.5,0.08311899684186042,870.1454545454545,2892.924242424242,1.7661988579414298,288.7394888100536
830,49a9a,41.0,19296.047460264752,-759.546552848754,0.7531357563887086,0.13539162881311623,0.5,0.08309329295038356,870.1454545454545,1200.7621212121212,1.5804421004335416,285.23948734572673
52,aa8f9,49.0,19506.147644752924,-433.26907941513485,0.7572909377156866,0.10575138073603814,0.5,0.08307971517153273,870.1454545454545,1491.9348484848485,4.415187640403325,349.9329297970006
228,ce224,26.0,7361.6695331529145,0.0,0.39979708098889866,0.2885282228559212,0.909090909090909,0.08299692627009757,870.1454545454545,4170.24090909091,3.0817211999879537,693.2085456000023
110,fc1d8,44.0,18986.20493004926,-3610.369895475651,0.7114059911488475,0.19461515558146417,0.5,0.0828627520794598,870.1454545454545,1854.2606060606058,1.4158688207779153,273.50990338221845
556,32f3a,30.0,19471.671151717943,-3330.3018235944455,0.7634803524001511,0.032903753691964216,0.5,0.08282648759832201,870.1454545454545,697.4424242424243,2.588601040024407,107.65337562599996
130,31797,-1.0,8250.865149921876,0.0,0.5476738621865912,0.18806527405003592,1.0,0.08264867678329398,870.1454545454545,2767.487878787879,4.5273947970818185,797.5368648000021
258,2245a,12.0,9271.528034911513,0.0,0.3531614547614217,0.8016899604087631,0.909090909090909,0.08260837686418016,870.1454545454545,5723.684848484849,1.8408817822183885,799.9970721000022
1070,f7fe4,27.0,8604.501111167057,-3204.467248979857,0.4778794988430993,0.16240602327921036,0.909090909090909,0.08251103730489544,870.1454545454545,1322.4106060606061,3.3073410957008478,-28.929945040731738
1189,139f9,-1.0,8987.266767908077,0.0,0.5614521579261089,0.14128333503541468,1.0,0.08244530678749924,870.1454545454545,1497.4772727272727,2.8645293115968595,528.6880204430003
875,983ba,-1.0,19617.887350932477,0.0,0.7745839462707157,0.06559930572033085,0.5,0.08210539282822601,870.1454545454545,1186.5499999999997,2.757496821333852,279.73336764399994
327,538c8,27.0,19822.924178945417,-1651.716470777971,0.7280814754922368,0.19581838385434935,0.5,0.08206471562004652,870.1454545454545,1789.8803030303031,1.6535459314368557,292.50104435740417
659,4ba9f,-1.0,9858.513355800122,0.0,0.4125071323985838,0.4880136778431817,1.0,0.08190769971763806,870.1454545454545,3788.615151515152,1.8865483387394297,939.8808854941013
797,34703,36.0,19445.54116503415,-941.6847492956371,0.7196666547380792,0.18603640021431936,0.5,0.08167111304948951,870.1454545454545,1934.2212121212121,3.7946152617685245,316.6801294999993
156,eb16a,25.0,7694.158846609756,-2785.6097320646213,0.43138662477284734,0.21832480676688898,0.909090909090909,0.0814002189843794,870.1454545454545,1233.771212121212,3.0018245005869115,364.6422040574139
302,f64d3,-1.0,7475.519524056725,0.0,0.5396252909662667,0.10868230871207542,1.0,0.08110435172326268,870.1454545454545,1704.2409090909089,2.1122400873515037,388.77058750599736
376,a212a,-1.0,9395.572911343728,0.0,0.4535146546447714,0.19395807245493749,1.0,0.08096210170199471,870.1454545454545,2641.2863636363636,3.193198179770134,332.3958518249996
591,8c759,19.0,19489.82714694854,-8896.062126968298,0.7821335565966883,0.017488491968111322,0.5,0.08089582289106366,870.1454545454545,132.5560606060606,1.5704767146455614,-163.63035860000375
283,f0303,33.0,14090.787837839083,-25993.821867006798,0.703326063861279,0.01930548779944672,0.6666666666666667,0.08028759029649724,870.1454545454545,168.27727272727276,0.8279535997732179,-404.00220870000265
1074,41557,-1.0,8146.440495477322,0.0,0.448109710798256,0.18383455345761418,1.0,0.08023233713386947,870.1454545454545,2337.798484848485,1.5217982348144943,537.5334262699985
45,f12a1,-1.0,8001.599951989072,-2448.7859898117936,0.5300966709901723,0.09904732227473412,1.0,0.08019232206879591,870.1454545454545,1403.9348484848485,3.9808754833095703,157.52807643856104
137,bbb2f,-1.0,14111.61103620919,-3016.5184418280037,0.7314874753690923,0.0317874088600436,0.6666666666666667,0.08015190151221342,870.1454545454545,429.3757575757576,6.0321504642225285,-346.1147471000015
1174,8880e,-1.0,8104.1733657853365,0.0,0.4201215613554819,0.21338736565216623,1.0,0.0800200101114605,870.1454545454545,3004.25909090909,2.7287381505776875,893.7209750619994
1183,b8677,-1.0,7708.949568328546,0.0,0.4611305014952302,0.1612599294008486,1.0,0.07992328545611456,870.1454545454545,2704.562121212121,2.8672283708699995,756.1245991960014
112,376a3,28.0,19087.448961006627,-124.47671890886201,0.716002315670118,0.23008937908991747,0.5,0.07991860074517056,870.1454545454545,3153.9787878787874,3.1435733115694044,325.89829685299947
1136,2bb84,41.0,18975.083086154587,-1437.811920600935,0.7630387144474194,0.11317186544964458,0.5,0.07963684903261294,870.1454545454545,895.0575757575757,3.2965756247916485,205.0989023271763
806,43c21,37.0,19156.503119764075,-67.80397129619196,0.7915357820836161,0.12260286319130241,0.5,0.07962414215591974,870.1454545454545,1421.2151515151518,4.794579699223214,283.69468429600016
220,1e517,36.0,19499.658182181767,-289.6021915820727,0.6923208641941336,0.2876334871355886,0.5,0.07942888956547164,870.1454545454545,3596.127272727272,5.863475692846796,386.2522588999996
931,335c5,-1.0,8331.923189459396,0.0,0.5263743622984877,0.10370831896537865,1.0,0.07938909086626661,870.1454545454545,1435.9939393939394,3.7588422185628847,534.1755010999999
997,29f03,-1.0,19177.64233828675,0.0,0.753548749885741,0.1547462453708097,0.5,0.07933705441737261,870.1454545454545,1749.2984848484848,7.186803428777117,362.73657501599996
264,8491c,42.0,3266.1804407467766,-68.38435377392217,0.3829439961205075,0.3621728581197576,0.9090909090909091,0.07924032068434338,894.1833333333333,5467.230555555555,2.337113338924854,738.8407239842049
332,2c15a,26.0,19075.274697723293,-7406.695961733341,0.7677222742595845,0.028694827637578843,0.5,0.0791536033923854,870.1454545454545,501.4939393939394,2.87486901372379,-48.68157000000295
863,047b4,39.0,19026.8671955307,-1177.5478494891631,0.802546540143777,0.02820024606811056,0.5,0.079026342017343,870.1454545454545,520.530303030303,4.183402864897752,214.7133959920003
941,5a49c,28.0,8981.347761656081,-1649.2739955162665,0.47088653561051186,0.19031001380819992,0.909090909090909,0.07897995048135391,870.1454545454545,1213.3969696969696,2.5656111544078795,405.90990112002567
539,af269,40.0,19178.371420632102,-6026.161685517164,0.7538808665516826,0.0524099487739258,0.5,0.07860882740159408,870.1454545454545,1034.1136363636363,3.537688158849359,-173.74784318496793
270,04536,38.0,18956.36191705877,0.0,0.7309429658803969,0.19200900043260669,0.5,0.07843906458114712,870.1454545454545,2393.478787878788,3.584586754492818,317.6470993769994
344,6ac4b,-1.0,9121.737219536886,0.0,0.5244919353347788,0.11166897591905611,1.0,0.07822911898666685,870.1454545454545,1779.2166666666665,1.8971793350432729,865.3124295729978
608,b7b9e,-1.0,8378.316027683906,0.0,0.6758867207718319,0.04675082600738319,1.0,0.07810936538307155,870.1454545454545,1175.4454545454546,6.699874336446908,485.4262091069993
984,4d13c,-1.0,8059.399961172018,0.0,0.5496340008541648,0.05900391107512534,1.0,0.07789045380075696,870.1454545454545,1529.0560606060606,2.2873142417685135,581.1551660630003
390,e6e46,36.0,18575.555469441613,-1545.161381606371,0.6976493122067386,0.2857117291346319,0.5,0.07779562749679422,870.1454545454545,2463.5272727272727,1.344335672220826,374.60210469136655
604,5a085,-1.0,7811.085520923911,0.0,0.5128745178015284,0.08967080048950958,1.0,0.07763375762221164,870.1454545454545,1570.7257575757576,2.0094269605587343,606.2877532000009
428,915ee,25.0,18591.803240898218,-560.8976458482433,0.689806567732645,0.24756206072590786,0.5,0.07760542809859054,870.1454545454545,2498.7,5.569667356711971,361.88721778899986
687,2ae92,44.0,18840.8824137362,0.0,0.7515561161114341,0.14233705473849909,0.5,0.07756729736156319,870.1454545454545,2022.6151515151512,25.92578099313727,263.2995206999999
189,cac1a,38.0,18846.197554150935,-1551.0418613785123,0.751044755074491,0.16801245831903133,0.5,0.0773983236046976,870.1454545454545,1802.1030303030302,2.2569565987798175,206.50414124699915
1188,59bde,-1.0,19013.563290082668,-1739.6706309585904,0.7873514070515885,0.02257308431137279,0.5,0.07739558110852923,870.1454545454545,409.8,4.075721738698289,135.1937570320001
389,641e5,26.0,8218.401189665665,-1546.267273917441,0.4719793814990192,0.19245873558867163,0.909090909090909,0.07720889796722705,870.1454545454545,1903.1954545454546,1.5853450087905043,745.5945975290008
148,0ffe4,-1.0,6128.6965146297935,0.0,0.39507495669743675,0.30695059495086546,1.0,0.07719849478886211,870.1454545454545,3386.7121212121215,1.517655690111264,610.1719944049964
865,af2e1,-1.0,19038.61907973905,-3574.2521594570576,0.7594403385796865,0.03908196150274006,0.5,0.07712343467409323,870.1454545454545,689.9909090909091,6.624239662635492,-45.35831505699995
1084,95472,40.0,18663.857517785007,-5623.14786391831,0.7502472150262172,0.04175559727679014,0.5,0.07708557500876459,870.1454545454545,765.9530303030303,2.450424962571724,41.28640359999794
667,0d9c6,-1.0,8437.428710383128,-14962.553942335566,0.5340101611435099,0.021113586773245,1.0,0.07707075513440945,870.1454545454545,367.4666666666667,2.8689322010001463,-130.2261944709997
1098,76135,42.0,18728.153734869302,-4433.9865567369525,0.7538733224506236,0.08886383323066281,0.5,0.0769097666631303,870.1454545454545,1027.7515151515154,2.7177061205163757,50.466343690998045
139,c9e3f,35.0,18024.81379999142,-7660.920046855528,0.701826145509403,0.2071988655488446,0.5,0.07688483657041502,870.1454545454545,2112.430303030303,0.8309271561754095,162.0519623549968
339,4afb4,-1.0,7920.843905177127,0.0,0.5201681299431876,0.08270065608873739,1.0,0.07688306092258125,870.1454545454545,1719.4393939393942,4.285904157454545,706.7312340829975
263,94fb6,35.0,18650.541746465577,-4351.0358428494355,0.7571118345355604,0.06891565332117935,0.5,0.07670991217140882,870.1454545454545,954.9878787878788,1.956421977870697,126.36765380047308
127,b255e,40.0,18560.465759680068,-2485.976053146404,0.7884265322491728,0.026509542004955075,0.5,0.07666882359294362,870.1454545454545,473.0484848484848,2.8726584473076793,129.2436381499997
1002,89a38,41.0,18848.158744818993,-2601.4339959952085,0.7968149397622948,0.028549742680722013,0.5,0.07646320635330961,870.1454545454545,665.8242424242425,5.851944935495253,79.20061353699958
438,9d15c,38.0,18295.91662795549,-7658.428179181085,0.7673203642238522,0.03254389277852386,0.5,0.07633003566596262,870.1454545454545,600.8515151515152,3.2767376052668338,-78.6513545000022
199,873c6,-1.0,7658.300591376905,-2364.0337185248145,0.5398204526101728,0.06312805697488497,1.0,0.07558474816524585,870.1454545454545,847.6666666666667,3.8174439712834247,116.90424044397915
113,5d609,32.0,8227.867502772324,-3221.7341268390164,0.525020219180995,0.07665607734431322,0.909090909090909,0.07519219354114583,870.1454545454545,791.6787878787877,2.500254269301016,199.99762558096623
32,770dc,38.0,18188.89492954442,-7178.798798685677,0.7496825915643293,0.06820459345113812,0.5,0.07493287181894993,870.1454545454545,1055.3030303030303,3.6788969567208523,17.224086161675892
292,e3a7d,31.0,18689.403806174818,-2102.109247022549,0.8148446170254797,0.023375532137245168,0.5,0.07475224589981118,870.1454545454545,350.089393939394,11.815295148204108,205.24284408699998
1037,23a64,32.0,18218.913877667423,-4961.050645542618,0.7173187183764779,0.10642011089186285,0.5,0.07444172124435013,870.1454545454545,845.071212121212,1.8762160785509747,-43.792894627245225
274,f043f,35.0,18442.25803063201,-727.1371851587746,0.7335780077905326,0.17518674141732607,0.5,0.07439848689549738,870.1454545454545,1587.6000000000001,2.0335450387656326,334.96888220900024
635,ea04c,40.0,18400.492167869124,-1730.1164802208993,0.7397704132076057,0.12548836437276198,0.5,0.07385881945231411,870.1454545454545,1375.522727272727,2.6810386834311126,311.44159445444626
1086,bd6ab,40.0,18408.43930550952,-705.0933794910028,0.7224040003405668,0.16110913736546315,0.5,0.07344178344238565,870.1454545454545,1204.35,4.47743652535746,314.7835437499997
93,ca073,-1.0,7434.495290025427,0.0,0.6402036378066074,0.06150175348783749,1.0,0.07332594740128238,870.1454545454545,1156.8787878787878,3.479808296852404,424.8372199999994
437,b399f,-1.0,18103.471729835022,-8381.44824897218,0.7560738499024549,0.019907012234840236,0.5,0.07332534963032906,870.1454545454545,413.9242424242424,3.0408333141877377,-319.06879639999846
297,32a7d,39.0,8581.706106268388,0.0,0.6596224014052042,0.052083231403168305,0.909090909090909,0.07269528207133302,870.1454545454545,1125.8606060606062,6.784196288521878,485.01331088999973
336,9a097,44.0,7848.272985327763,-1280.860391158192,0.5279855685315655,0.10996060548820462,0.909090909090909,0.07242739937914752,870.1454545454545,1158.9787878787877,4.750168789470279,277.5801050431013
152,3f59f,-1.0,6075.3553055761195,0.0,0.4172131292144232,0.18694329096233542,1.0,0.07223222306503119,870.1454545454545,2720.492424242424,3.8686467935772626,578.1103586619993
18,2c050,-1.0,7011.086730562136,-5671.860749413933,0.5407895427489484,0.030930708476153954,1.0,0.07212460544614138,870.1454545454545,514.6666666666666,4.424812540504942,-50.29953126699764
907,2b8a6,37.0,18183.582327257227,-1590.4272642796736,0.750568446979958,0.1862065706466901,0.5,0.07181667103872419,870.1454545454545,2003.4848484848487,3.1208011057049703,213.89720451000022
257,9080f,-1.0,6317.99748068136,0.0,0.2870299849723217,0.6231536248515384,1.0,0.07161547337553162,870.1454545454545,5396.159090909092,3.994173859958747,748.4298717140007
497,4a3c5,-1.0,7147.371039904454,0.0,0.5148748856124074,0.14529412982607756,1.0,0.07083582078069345,870.1454545454545,1955.1318181818178,1.1598402634739509,383.9261513679977
1157,2a803,27.0,17491.163228723686,-4532.593573715539,0.6823746129513245,0.19137738662776868,0.5,0.07007221145002446,870.1454545454545,1506.851515151515,3.571883944491626,77.60360427666251
574,5ecb5,42.0,17939.76402943356,-3528.6208740004154,0.7782924393918712,0.07280763308018834,0.5,0.07006774330315259,870.1454545454545,1047.9606060606059,4.382967835782531,62.11552615440954
526,68838,22.0,12175.01482931586,-9708.307754819041,0.6199468641415057,0.09479659204172593,0.6666666666666667,0.06997941146969411,870.1454545454545,1103.962121212121,3.694721282305664,-139.37252605326367
1017,45f47,-1.0,6612.832016829149,0.0,0.5056963243109736,0.1285324402514715,1.0,0.06866528251862408,870.1454545454545,2078.0833333333335,2.7808904175061517,573.8336427999984
215,13201,40.0,18064.0206259818,-1955.3935653024962,0.7942304184433365,0.06979266133192354,0.5,0.06865870820671394,870.1454545454545,1022.689393939394,4.6237792151476595,52.00065913466983
1052,03828,35.0,17781.364644768455,-1352.2081266432397,0.7092510777643047,0.21150667568762627,0.5,0.06848153050095047,870.1454545454545,2178.228787878788,2.844058529497913,313.2126025499997
775,e085c,-1.0,7518.2785530200645,0.0,0.6845248059035611,0.019234218786261196,1.0,0.0684204878427991,870.1454545454545,628.8742424242424,1.2172806404242238,316.04677973199756
538,ea60f,34.0,17174.01257934019,-574.9071996082756,0.6682309073880325,0.31558569263771336,0.5,0.06831487627199241,870.1454545454545,2790.4121212121213,1.6150730101404427,413.5682936260824
1144,6c68f,24.0,17304.77569173734,-813.3094972116917,0.7151477935131586,0.16583871013598275,0.5,0.0679871096108461,870.1454545454545,1612.7681818181818,2.1771604003663763,348.2046881333314
474,86a2b,40.0,17484.185290604943,-3225.9576486761443,0.7108900738129185,0.1581047429732716,0.5,0.06763119600798696,870.1454545454545,1247.0484848484848,2.234876854956963,-8.327995233475232
677,5b7ac,25.0,16939.58782655656,-896.5770711985712,0.6816082936072182,0.2270113901724964,0.5,0.06760323324425288,870.1454545454545,3467.2,3.8794441687659185,387.7274461140005
1,c21cf,40.0,17430.683708444856,-2448.8930725038467,0.7393163473795923,0.08583096499948159,0.5,0.06748768248153003,870.1454545454545,940.7030303030303,4.353106150481895,50.79640707213817
415,d5e07,37.0,17894.826129909445,-272.47583032370267,0.7121446590753041,0.246945097803435,0.5,0.06747457643305851,870.1454545454545,2608.8,3.9443200589952085,361.5435018239984
109,108ec,30.0,18264.99541833451,-78.09364996257943,0.7664136934573623,0.15159292145384684,0.5,0.06735577325121384,870.1454545454545,1743.3484848484848,6.691238929129682,304.748844874
940,bfd6a,24.0,17349.663018491214,-10884.876764433888,0.7559207465970115,0.02164859241863542,0.5,0.06731295838999367,870.1454545454545,272.73181818181814,2.151289053531813,27.790225699996448
870,d4fc9,45.0,17145.85369574683,-2362.031551760213,0.7224576536282705,0.14147911667400764,0.5,0.06701267998450286,870.1454545454545,1300.1318181818183,2.945809518493482,290.79585885778374
982,394f6,36.0,17918.743551606756,-80.71217265533765,0.7539129441939334,0.1695204717618968,0.5,0.06685445153721985,870.1454545454545,1402.5015151515154,2.3010978246329183,309.5998257259986
1197,9c8aa,25.0,17712.343884549973,-1451.560721878408,0.7107871506658902,0.2665077912345862,0.5,0.0667803431345204,870.1454545454545,2841.1848484848488,2.261089359532183,126.98543654735462
